"interview_id","candidate_id","req_id","interview_date","interview_type","interviewer_role","skill_focus","interview_score","recommendation"
"I7194","C2202","R1114","2024-02-27","Video Call","Recruiter","Technical Skills","5","Neutral"
"I7195","C2858","R1015","2024-12-06","Video Call","Recruiter","Teamwork","2.9","Hire"
"I7196","C4775","R1009","2024-12-23","In Person","Ops Director","Technical Skills","5","Strong Hire"
"I7197","C2396","R1070","2024-02-05","Video Call","Ops Director","Problem Solving","3.9","Hire"
"I7198","C4488","R1106","2024-01-24","In Person","Recruiter","Leadership","3.3","Hire"
"I7199","C2483","R1060","2024-03-18","In Person","Recruiter","Adaptability","3","Strong Hire"
"I7200","C4842","R1085","2024-08-28","Video Call","Ops Director","Leadership","4.7","Neutral"
"I7201","C4373","R1055","2024-02-20","Phone","Marketing Manager","Technical Skills","4.6","Strong Hire"
"I7202","C3205","R1100","2024-03-29","Video Call","HR Director","Technical Skills","3.7","Neutral"
"I7203","C2500","R1087","2024-11-17","Video Call","Ops Director","Personality","4.7","Neutral"
"I7204","C4392","R1049","2024-04-13","In Person","Marketing Manager","Technical Skills","4.2","Hire"
"I7205","C2305","R1092","2024-11-05","In Person","Engineering Lead","Personality","3.4","Neutral"
"I7206","C2455","R1064","2024-07-15","Phone","HR Director","Personality","4","Neutral"
"I7207","C2009","R1146","2024-05-11","Phone","Marketing Manager","Teamwork","2.5","Neutral"
"I7208","C3850","R1111","2024-04-13","Video Call","Ops Director","Leadership","2.6","Neutral"
"I7209","C4806","R1135","2024-08-14","Phone","HR Director","Teamwork","4.9","Neutral"
"I7210","C3434","R1009","2024-06-16","Phone","Recruiter","Teamwork","3.5","Hire"
"I7211","C3068","R1108","2024-09-23","In Person","Ops Director","Problem Solving","2.7","Hire"
"I7212","C3992","R1036","2024-03-06","In Person","Engineering Lead","Leadership","2.6","Strong Hire"
"I7213","C4316","R1116","2024-04-19","Video Call","Marketing Manager","Leadership","3.5","Hire"
"I7214","C4465","R1054","2024-06-06","In Person","HR Director","Communication","3.9","Neutral"
"I7215","C4004","R1124","2024-11-12","Phone","Recruiter","Technical Skills","3","Neutral"
"I7216","C2931","R1009","2024-08-01","In Person","HR Director","Communication","4.8","Strong Hire"
"I7217","C3507","R1053","2024-06-05","In Person","Recruiter","Technical Skills","3.9","Neutral"
"I7218","C3885","R1007","2024-09-24","Video Call","Marketing Manager","Problem Solving","3","Neutral"
"I7219","C2649","R1146","2024-10-06","In Person","Engineering Lead","Communication","4.7","Strong Hire"
"I7220","C4117","R1042","2024-07-19","Video Call","Ops Director","Problem Solving","4.2","Neutral"
"I7221","C4866","R1037","2024-12-23","Phone","HR Director","Communication","4","Neutral"
"I7222","C4057","R1106","2024-04-08","In Person","Engineering Lead","Adaptability","4.5","Neutral"
"I7223","C4718","R1068","2024-11-19","Phone","Ops Director","Personality","3.7","Neutral"
"I7224","C2723","R1070","2024-11-05","In Person","Engineering Lead","Personality","3.7","Strong Hire"
"I7225","C2330","R1030","2024-08-29","In Person","Ops Director","Technical Skills","3.5","Neutral"
"I7226","C2658","R1072","2024-08-16","In Person","Recruiter","Adaptability","2.6","Strong Hire"
"I7227","C4854","R1135","2024-09-19","Phone","HR Director","Teamwork","2.8","Hire"
"I7228","C4236","R1113","2024-07-03","Phone","Engineering Lead","Leadership","4.1","Strong Hire"
"I7229","C3335","R1087","2024-11-22","In Person","HR Director","Technical Skills","2.8","Neutral"
"I7230","C3262","R1078","2024-01-13","Video Call","Marketing Manager","Leadership","2.8","Hire"
"I7231","C3241","R1085","2024-01-12","Video Call","HR Director","Adaptability","4.4","Hire"
"I7232","C3543","R1130","2024-05-03","In Person","Recruiter","Technical Skills","4.9","Neutral"
"I7233","C4527","R1047","2024-03-17","In Person","Ops Director","Technical Skills","4.1","Neutral"
"I7234","C3083","R1040","2024-10-17","Phone","Engineering Lead","Communication","4.6","Neutral"
"I7235","C4730","R1094","2024-01-18","In Person","Engineering Lead","Adaptability","4","Neutral"
"I7236","C2745","R1021","2024-05-30","Video Call","Engineering Lead","Personality","2.8","Strong Hire"
"I7237","C4984","R1014","2024-12-12","In Person","HR Director","Communication","3.6","Hire"
"I7238","C4813","R1062","2024-11-16","Phone","Recruiter","Teamwork","2.9","Strong Hire"
"I7239","C2304","R1147","2024-10-31","Video Call","Ops Director","Personality","4.5","Hire"
"I7240","C3532","R1041","2024-05-18","In Person","Marketing Manager","Communication","4.7","Neutral"
"I7241","C4283","R1050","2024-07-30","In Person","HR Director","Personality","2.6","Strong Hire"
"I7242","C3610","R1107","2024-09-14","Phone","Recruiter","Leadership","4.6","Neutral"
"I7243","C3056","R1047","2024-04-05","Phone","HR Director","Problem Solving","3.3","Neutral"
"I7244","C4076","R1093","2024-01-06","In Person","Marketing Manager","Leadership","3.7","Neutral"
"I7245","C3007","R1029","2024-04-30","Video Call","Recruiter","Adaptability","4.5","Neutral"
"I7246","C3527","R1137","2024-11-05","Phone","Recruiter","Teamwork","3.1","Strong Hire"
"I7247","C3952","R1009","2024-12-14","Phone","Engineering Lead","Technical Skills","4.2","Strong Hire"
"I7248","C3312","R1082","2024-04-03","Phone","Marketing Manager","Technical Skills","4.6","Neutral"
"I7249","C3065","R1021","2024-02-28","In Person","HR Director","Problem Solving","2.6","Neutral"
"I7250","C2938","R1070","2024-11-21","Phone","Ops Director","Communication","2.7","Neutral"
"I7251","C4815","R1109","2024-01-15","Phone","HR Director","Adaptability","3.2","Strong Hire"
"I7252","C4815","R1109","2024-12-02","Video Call","HR Director","Adaptability","3.5","Neutral"
"I7253","C4296","R1038","2024-05-28","Phone","Recruiter","Technical Skills","4.3","Strong Hire"
"I7254","C2114","R1022","2024-05-23","Video Call","Recruiter","Communication","2.6","Strong Hire"
"I7255","C2166","R1136","2024-04-07","Video Call","Engineering Lead","Problem Solving","3.3","Strong Hire"
"I7256","C2599","R1130","2024-02-04","Video Call","Recruiter","Teamwork","2.9","Neutral"
"I7257","C3016","R1073","2024-07-08","Video Call","Engineering Lead","Communication","4.3","Hire"
"I7258","C4209","R1043","2024-07-27","In Person","Engineering Lead","Leadership","3.8","Neutral"
"I7259","C2110","R1013","2024-01-27","In Person","Ops Director","Personality","3.8","Neutral"
"I7260","C4486","R1038","2024-11-19","Phone","Ops Director","Leadership","3.3","Strong Hire"
"I7261","C2999","R1010","2024-08-20","In Person","Engineering Lead","Problem Solving","2.5","Neutral"
"I7262","C4057","R1106","2024-09-02","Video Call","Ops Director","Teamwork","4.5","Hire"
"I7263","C3942","R1071","2024-01-07","Phone","Marketing Manager","Teamwork","4.1","Hire"
"I7264","C2307","R1000","2024-12-21","Phone","Marketing Manager","Adaptability","2.6","Strong Hire"
"I7265","C4654","R1048","2024-09-17","Phone","Ops Director","Technical Skills","2.6","Neutral"
"I7266","C4681","R1065","2024-06-27","In Person","Engineering Lead","Personality","4.6","Hire"
"I7267","C3662","R1014","2024-10-17","Video Call","Recruiter","Problem Solving","2.7","Strong Hire"
"I7268","C3116","R1035","2024-02-15","Video Call","Marketing Manager","Adaptability","2.7","Neutral"
"I7269","C3228","R1112","2024-06-06","Video Call","Recruiter","Technical Skills","4.1","Neutral"
"I7270","C2982","R1085","2024-02-10","Video Call","HR Director","Communication","3.3","Neutral"
"I7271","C3142","R1050","2024-03-14","In Person","Engineering Lead","Problem Solving","4.3","Neutral"
"I7272","C3898","R1143","2024-02-15","Video Call","Ops Director","Communication","4.9","Neutral"
"I7273","C2398","R1145","2024-04-16","Phone","Engineering Lead","Adaptability","5","Neutral"
"I7274","C3352","R1043","2024-12-06","In Person","Recruiter","Teamwork","4.1","Neutral"
"I7275","C2081","R1126","2024-09-25","Video Call","Marketing Manager","Communication","4","Strong Hire"
"I7276","C4067","R1059","2024-10-01","Phone","Recruiter","Leadership","3.3","Neutral"
"I7277","C4696","R1025","2024-07-27","In Person","Recruiter","Communication","3.1","Neutral"
"I7278","C4429","R1066","2024-01-16","In Person","Marketing Manager","Communication","4.7","Neutral"
"I7279","C3990","R1112","2024-07-03","Phone","Ops Director","Communication","4.6","Hire"
"I7280","C3866","R1051","2024-09-24","Phone","Recruiter","Adaptability","2.9","Neutral"
"I7281","C4583","R1006","2024-03-28","In Person","Marketing Manager","Personality","3.8","Strong Hire"
"I7282","C3626","R1137","2024-09-16","In Person","Engineering Lead","Leadership","4.1","Neutral"
"I7283","C4479","R1104","2024-01-17","In Person","HR Director","Problem Solving","4.2","Hire"
"I7284","C3138","R1034","2024-08-01","Video Call","Recruiter","Problem Solving","5","Neutral"
"I7285","C3031","R1013","2024-02-19","Video Call","Engineering Lead","Leadership","3.1","Neutral"
"I7286","C3657","R1107","2024-01-28","Phone","Marketing Manager","Adaptability","4.6","Neutral"
"I7287","C2255","R1008","2024-03-08","Phone","Marketing Manager","Personality","3.2","Hire"
"I7288","C2160","R1052","2024-10-30","Video Call","Recruiter","Adaptability","4.2","Neutral"
"I7289","C2026","R1134","2024-03-17","Phone","Marketing Manager","Problem Solving","3.6","Hire"
"I7290","C2254","R1108","2024-07-13","Video Call","HR Director","Adaptability","4.7","Hire"
"I7291","C4451","R1144","2024-02-15","Video Call","Marketing Manager","Personality","4.7","Neutral"
"I7292","C3330","R1003","2024-12-19","In Person","Recruiter","Adaptability","4.4","Strong Hire"
"I7293","C3592","R1026","2024-02-03","Video Call","Marketing Manager","Adaptability","4.9","Hire"
"I7294","C4947","R1005","2024-01-31","In Person","HR Director","Technical Skills","2.8","Neutral"
"I7295","C4727","R1103","2024-08-11","In Person","Ops Director","Adaptability","2.9","Strong Hire"
"I7296","C3045","R1108","2024-12-24","In Person","Engineering Lead","Technical Skills","3","Neutral"
"I7297","C4396","R1090","2024-12-14","In Person","HR Director","Problem Solving","3.1","Strong Hire"
"I7298","C2990","R1052","2024-01-04","Video Call","Engineering Lead","Problem Solving","4.2","Hire"
"I7299","C3407","R1101","2024-05-23","In Person","Ops Director","Teamwork","2.9","Neutral"
"I7300","C3755","R1107","2024-09-16","Video Call","Recruiter","Technical Skills","4.9","Strong Hire"
"I7301","C2278","R1087","2024-04-08","Video Call","Ops Director","Teamwork","3.9","Neutral"
"I7302","C3752","R1046","2024-01-30","Video Call","Engineering Lead","Technical Skills","3.9","Neutral"
"I7303","C2930","R1133","2024-03-26","Video Call","HR Director","Teamwork","2.9","Strong Hire"
"I7304","C4705","R1005","2024-03-20","In Person","Recruiter","Communication","2.7","Hire"
"I7305","C2330","R1030","2024-04-30","In Person","HR Director","Communication","2.6","Neutral"
"I7306","C4661","R1057","2024-08-11","Phone","Ops Director","Leadership","3.7","Neutral"
"I7307","C4827","R1126","2024-03-05","In Person","Recruiter","Problem Solving","3.4","Strong Hire"
"I7308","C3382","R1103","2024-04-08","In Person","Recruiter","Leadership","3.2","Neutral"
"I7309","C2969","R1011","2024-11-14","Phone","Engineering Lead","Communication","4.6","Neutral"
"I7310","C4893","R1023","2024-04-13","Video Call","HR Director","Adaptability","3.1","Hire"
"I7311","C2605","R1132","2024-01-06","Video Call","Ops Director","Adaptability","3.1","Hire"
"I7312","C3424","R1054","2024-03-12","Video Call","HR Director","Technical Skills","4.2","Hire"
"I7313","C2846","R1066","2024-07-08","In Person","Marketing Manager","Problem Solving","4.4","Strong Hire"
"I7314","C4974","R1134","2024-12-05","In Person","HR Director","Adaptability","2.7","Strong Hire"
"I7315","C4993","R1060","2024-09-21","Phone","Ops Director","Communication","2.6","Strong Hire"
"I7316","C4658","R1105","2024-12-02","In Person","Ops Director","Adaptability","2.9","Hire"
"I7317","C4719","R1094","2024-04-01","In Person","Ops Director","Personality","3","Neutral"
"I7318","C4221","R1023","2024-08-22","Phone","Ops Director","Personality","3.7","Neutral"
"I7319","C3670","R1002","2024-03-22","In Person","Ops Director","Communication","3.2","Neutral"
"I7320","C2817","R1034","2024-01-15","In Person","Ops Director","Personality","2.6","Hire"
"I7321","C2594","R1108","2024-10-10","In Person","Marketing Manager","Personality","4.5","Hire"
"I7322","C4387","R1034","2024-04-07","In Person","Recruiter","Leadership","3.9","Hire"
"I7323","C4651","R1100","2024-01-28","In Person","Engineering Lead","Personality","3.5","Strong Hire"
"I7324","C3009","R1049","2024-08-01","Video Call","Engineering Lead","Personality","3.6","Hire"
"I7325","C2778","R1063","2024-10-30","Phone","Engineering Lead","Technical Skills","2.7","Neutral"
"I7326","C3547","R1092","2024-09-25","Video Call","Engineering Lead","Teamwork","3.5","Neutral"
"I7327","C4841","R1025","2024-05-11","In Person","Marketing Manager","Technical Skills","2.6","Strong Hire"
"I7328","C2058","R1094","2024-06-29","Phone","HR Director","Adaptability","2.5","Neutral"
"I7329","C2711","R1018","2024-09-30","Phone","Recruiter","Personality","3.6","Neutral"
"I7330","C4694","R1044","2024-07-25","In Person","Recruiter","Leadership","3.3","Neutral"
"I7331","C4143","R1116","2024-11-27","Phone","HR Director","Problem Solving","4.1","Neutral"
"I7332","C2193","R1035","2024-04-20","Phone","Engineering Lead","Leadership","3.2","Neutral"
"I7333","C2799","R1008","2024-12-21","Video Call","Ops Director","Technical Skills","3.3","Strong Hire"
"I7334","C4753","R1009","2024-12-16","Phone","HR Director","Adaptability","4.4","Neutral"
"I7335","C3994","R1006","2024-05-11","In Person","Ops Director","Teamwork","2.7","Neutral"
"I7336","C2082","R1027","2024-07-14","Phone","Recruiter","Technical Skills","4.4","Neutral"
"I7337","C2850","R1103","2024-03-13","Phone","Recruiter","Leadership","3.7","Neutral"
"I7338","C2131","R1020","2024-09-18","Video Call","HR Director","Teamwork","2.7","Neutral"
"I7339","C2708","R1018","2024-10-16","Video Call","Marketing Manager","Teamwork","2.6","Strong Hire"
"I7340","C3795","R1037","2024-02-10","In Person","Engineering Lead","Problem Solving","4.6","Hire"
"I7341","C4649","R1047","2024-07-31","Video Call","HR Director","Problem Solving","3.8","Hire"
"I7342","C4861","R1034","2024-11-22","Phone","HR Director","Leadership","3.4","Strong Hire"
"I7343","C4201","R1066","2024-06-08","Phone","Engineering Lead","Communication","3.2","Neutral"
"I7344","C4835","R1108","2024-12-18","Video Call","Marketing Manager","Teamwork","4","Hire"
"I7345","C4664","R1021","2024-12-16","In Person","Marketing Manager","Communication","3","Neutral"
"I7346","C2593","R1039","2024-10-28","In Person","Engineering Lead","Personality","4.6","Neutral"
"I7347","C4799","R1128","2024-02-12","In Person","Marketing Manager","Personality","3.1","Neutral"
"I7348","C2887","R1070","2024-05-04","Video Call","HR Director","Communication","3.9","Strong Hire"
"I7349","C2522","R1056","2024-01-08","In Person","Marketing Manager","Adaptability","4.9","Neutral"
"I7350","C3158","R1135","2024-12-13","Phone","Recruiter","Problem Solving","3.6","Strong Hire"
"I7351","C4340","R1076","2024-10-02","Video Call","Marketing Manager","Problem Solving","4.6","Hire"
"I7352","C4757","R1133","2024-01-09","Phone","Recruiter","Problem Solving","4.3","Neutral"
"I7353","C4047","R1060","2024-03-07","In Person","HR Director","Technical Skills","4.8","Hire"
"I7354","C3148","R1072","2024-07-21","Phone","Recruiter","Adaptability","4.3","Neutral"
"I7355","C3973","R1087","2024-11-25","Video Call","Engineering Lead","Teamwork","4.3","Hire"
"I7356","C3347","R1072","2024-10-22","Phone","Engineering Lead","Leadership","3.8","Strong Hire"
"I7357","C3356","R1013","2024-06-04","Video Call","Engineering Lead","Technical Skills","2.8","Hire"
"I7358","C2904","R1089","2024-12-12","In Person","Recruiter","Adaptability","4.6","Neutral"
"I7359","C4061","R1143","2024-11-07","In Person","Recruiter","Teamwork","4.7","Hire"
"I7360","C2642","R1041","2024-04-29","In Person","Recruiter","Problem Solving","3.3","Hire"
"I7361","C4569","R1010","2024-10-19","Video Call","Recruiter","Communication","3.7","Strong Hire"
"I7362","C4783","R1053","2024-09-10","In Person","Engineering Lead","Technical Skills","4.8","Hire"
